name score
corsley 1.0
ratoji 1.0
genyo 1.0
nanasaheb 1.0
ramayanam 1.0
braddon 1.0
amvrosii 1.0
masuiyama 1.0
deshun 1.0
ognjeslav 1.0
tudoranca 1.0
gbenga 1.0
hoshang 1.0
fahri 1.0
engarandus 1.0
kinder 1.0
teodoro 1.0
chaplain 1.0
janamejaya 1.0
alummoodan 1.0
saiyma 0.0
iceberg 1.0
husnlal 1.0
godsway 1.0
teodors 1.0
ignatiy 1.0
shimmer 1.0
gaeton 1.0
synesius 1.0
baldassare 1.0
conner 1.0
surekha 0.0
orangeburg 1.0
madhawa 1.0
teodora 0.0
minxin 1.0
ignatie 1.0
ethelred 1.0
connee 0.0
wittiza 1.0
nautamlal 1.0
ignatia 0.0
gerard 1.0
claston 1.0
tomislav 1.0
ceyhun 1.0
syala 1.0
epameinondas 1.0
abdul'aziz 1.0
teodulo 1.0
munenori 1.0
puviraja 1.0
pheak 1.0
cockacoeske 1.0
gwenn 0.0
saythong 1.0
bounthanom 1.0
kervens 1.0
phoeung 0.0
kennett 1.0
kiehl 1.0
doraldina 0.0
esera 1.0
vitrasia 0.0
mercurie 1.0
ze'eva 0.0
husalah 1.0
sunwoo 0.3333333333333333
mercurio 1.0
phebe 0.0
brownie 0.5
jintara 0.0
hemchandra 1.0
iafeta 1.0
artapanus 1.0
cyrenus 1.0
hadidjah 0.0
mahulena 0.0
surriya 0.0
12th 1.0
akasha 0.0
newburgh 1.0
jissaku 1.0
akashi 1.0
shoukhrat 1.0
ablak 1.0
eugenija 0.0
ablai 1.0
jilliane 0.0
vilikaila 1.0
gaele 0.0
munzali 1.0
catello 1.0
morgus 1.0
raynick 1.0
najmeh 0.0
shangela 1.0
worrell 1.0
kenneth 1.0
manjushree 0.0
pearnel 1.0
sadashivrao 1.0
moralia 1.0
shequera 0.0
hissam 1.0
chrishell 0.0
utkan 1.0
olwyn 0.0
kiely 0.0
queco 1.0
avishai 1.0
gunter 1.0
ganeshprasad 1.0
kiema 1.0
mihemed 1.0
dobrisa 1.0
kadarji 1.0
ashutosh 1.0
dragging 1.0
kiele 0.0
tannhauser 1.0
cavernario 1.0
avishag 0.0
claudius 1.0
gotham 1.0
kielo 0.0
lourenz 0.0
nooshin 0.0
kiraitu 1.0
nerman 1.0
gabiriele 1.0
bakhtiyaar 1.0
esene 1.0
coquelle 1.0
jikur 1.0
manthena 1.0
neisha 0.0
akarawin 1.0
hendrikus 1.0
avishay 1.0
gorillaz 1.0
tinnyse 0.0
barkevious 1.0
getenesh 0.0
lourens 1.0
jesualdo 1.0
abdelfattah 1.0
aketo 1.0
rinsho 1.0
dmitriy 1.0
sabyasachi 1.0
dmitris 1.0
selengiin 1.0
heraclianus 1.0
mayfa' 1.0
tapihana 1.0
anurupa 0.0
eupompus 1.0
blaesilla 0.0
maruschka 0.0
kieng 1.0
neferefre 1.0
mewelde 1.0
reineldis 0.0
coert 1.0
mykyta 1.0
martirio 0.0
ruggles 1.0
radivoj 1.0
somarapu 1.0
juichi 1.0
yakzan 1.0
tchello 1.0
mylanie 0.0
caniggia 1.0
myriane 0.0
bajram 1.0
cowper 1.0
nanyue 1.0
dmitrij 1.0
thopia 1.0
dmitrii 1.0
brontis 1.0
gilton 1.0
garrott 1.0
nakagawa 0.8333333333333334
marilar 0.0
albulena 0.0
sadanandan 1.0
mujtahid 1.0
karanjit 1.0
kunwarjibhai 1.0
dodmore 1.0
dalonte 1.0
yagmur 0.3333333333333333
vikramabahu 1.0
hansruedi 1.0
mo'ne 0.0
loomis 1.0
keauna 0.0
chiyoki 1.0
nzelo 1.0
dieb13 1.0
chiyoko 0.0
antoninus 1.0
kiera 0.0
rykka 0.0
khabul 1.0
morhad 1.0
harpagus 1.0
joscho 1.0
fedelmid 1.0
erakah 0.0
gevher 0.0
pierdomenico 1.0
aissam 1.0
firdaus 0.6666666666666666
ladette 0.0
guntis 1.0
navaanneren 1.0
joscha 1.0
kathrine 0.09090909090909091
noorhaqmal 1.0
hocking 1.0
queen 0.1111111111111111
rattan 1.0
kiese 1.0
cigdem 0.0
yelawolf 1.0
restomwell 1.0
violito 1.0
rivington 1.0
hekia 0.0
kiero 1.0
westcott 1.0
iwannis 1.0
gwede 1.0
kyogon 1.0
anedjib 1.0
abdeladim 1.0
lutricia 0.0
halvdan 1.0
lemanu 1.0
jahwan 1.0
mynavathi 0.0
merceditas 0.0
densey 0.0
jigdal 1.0
mekere 1.0
marilee 0.0
halmer 1.0
aleyce 0.0
akere 1.0
abolhasan 1.0
kieth 1.0
marilen 0.0
teijiro 1.0
utkir 1.0
tinashe 0.875
byambyn 1.0
kirodi 1.0
heribert 1.0
shulamit 0.0
rayane 1.0
trevino 1.0
chiyono 0.0
warmoth 1.0
aleyda 0.0
manjeok 1.0
jhoulys 1.0
ryukosai 1.0
manisanda 1.0
yayale 1.0
kabori 0.0
amerus 1.0
claudine 0.0
charito 0.5
aalmis 1.0
cuvier 1.0
steward 1.0
ajayan 1.0
renaldas 1.0
charith 1.0
charita 0.0
soekmono 1.0
mdou 1.0
madylin 0.0
seykhan 1.0
muqali 1.0
stewart 1.0
charity 0.0
panagis 1.0
violina 0.0
guaicaipuro 1.0
pheme 0.0
puankhequa 1.0
elzbieta 0.0
calamalka 1.0
gwenda 0.0
avishka 1.0
ambrosius 1.0
mayeus 1.0
charlesworth 1.0
malesija 1.0
akelo 1.0
mayeum 0.0
mayeul 1.0
virgile 1.0
indulis 1.0
shimshon 1.0
jumoke 0.0
sivakarthikeyan 1.0
carantoc 1.0
magtanggol 1.0
claudiomiro 1.0
mekeme 1.0
blagomir 1.0
berrak 0.0
boldyn 1.0
lysandros 1.0
wittaya 1.0
marilia 0.0
akemi 0.0
hwee 0.0
fakih 1.0
queho 1.0
flacinus 1.0
nasarudin 1.0
sakuntala 0.0
marduk-nadin-ahhe 1.0
syeda 0.0
fakir 1.0
isikeli 1.0
sampiero 1.0
akeno 0.0
eugenios 1.0
mohamoud 1.0
gwenan 0.0
odofredus 1.0
se'ei 0.0
yudelkys 0.0
kasperi 1.0
cofer 1.0
denson 1.0
ejlif 1.0
iiris 0.0
kennedi 0.0
baconin 1.0
ragnar 1.0
zhongli 1.0
jahvid 1.0
gerli 0.0
yudelkis 0.0
manitonquat 1.0
govardhanram 1.0
osmariel 0.0
chhabildas 1.0
helen 0.002617801047120419
creigh 1.0
bolly 1.0
swadic 1.0
bubele 1.0
mackenson 1.0
coffi 1.0
josselin 1.0
theodwin 1.0
lainie 0.0
falie 1.0
udayanraje 1.0
praudha 1.0
ethylin 0.0
olwen 0.0
mekeli 1.0
morður 1.0
katcho 1.0
murchad 1.0
germa 1.0
chiyoto 1.0
kennedy 0.9347826086956522
gellius 1.0
falih 1.0
morissette 0.0
absalom 0.9333333333333333
respendial 1.0
uttara 0.0
absalon 1.0
nikolija 0.0
kishichiro 1.0
jarlinson 1.0
talmadge 1.0
shimizu 1.0
mekeil 1.0
avvaiyar 0.0
hannibal 1.0
kaniehtiio 0.0
huoching 1.0
haradhan 1.0
ezzatollah 1.0
quamina 1.0
lainey 0.0
sasbout 1.0
dobrivoje 1.0
esfak 1.0
saniyasnain 1.0
delwayne 1.0
yodai 1.0
valarie 0.0
chartchai 1.0
risako 0.0
rallabhandi 1.0
pettidee 1.0
anelia 0.0
najmul 1.0
okeover 1.0
amanineteyerike 1.0
luelen 1.0
agobard 1.0
michiharu 1.0
helbo 1.0
sydne 0.0
anelio 1.0
vojislav 1.0
jannelle 0.0
bolot 1.0
ratanachai 1.0
nouraiz 1.0
tikkana 1.0
yayati 1.0
celius 1.0
nongnuch 0.0
helal 1.0
lurrie 1.0
helao 1.0
ejler 1.0
hiranna 1.0
lachhman 1.0
kapllan 1.0
mayela 0.0
tridib 1.0
ho-kwang 1.0
carasaus 1.0
vajrayogini 0.0
władysław 1.0
saafir 1.0
helah 0.0
gerit 0.0
yuttana 1.0
pensekhmet 1.0
zavon 1.0
pujya 0.6666666666666666
rommie 1.0
guillermina 0.0
ethelwyn 0.0
kahurangi 0.0
golshifteh 0.0
harrison 1.0
yashodhara 0.0
kristmann 1.0
sjonni's 1.0
indulal 1.0
chilion 0.0
celita 0.0
nabonassar 1.0
weliwita 1.0
nikoline 0.0
kerrianne 0.0
cascadeer 1.0
falaq 0.0
berris 1.0
rommel 1.0
berrin 0.0
nenadi 0.0
bossman 1.0
nikolina 0.0
cleocritus 1.0
early 1.0
berrie 1.0
suintila 1.0
tasoula 0.0
tridev 1.0
natakamani 1.0
bolli 1.0
gergo 1.0
sydir 1.0
ramaiyan 1.0
tyberii 1.0
chiyori 0.0
earle 1.0
lakdhas 1.0
falco 1.0
arthello 1.0
pkidha 1.0
wintjiya 0.0
mosimanegape 1.0
moronihah 1.0
amerie 0.0
kirori 1.0
gerdi 0.5
gerdo 1.0
bhagath 1.0
ameril 1.0
yotsukasa 1.0
sivakumar 1.0
warington 1.0
bud'da 1.0
gerda 0.022222222222222223
nikephoros 1.0
boldy 1.0
trulshik 1.0
serdaraly 1.0
sevdalin 1.0
bradish 1.0
gerco 1.0
libambami 1.0
doumbi 1.0
kennell 1.0
noritaka 1.0
muireadhach 1.0
torpedo 1.0
pherozeshah 1.0
gerek 1.0
noritake 1.0
kiurike 1.0
gered 1.0
benerib 0.0
tremper 1.0
damodaran 1.0
tiruwork 0.0
damodaram 1.0
falak 1.0
qudus 1.0
gerdy 0.0
falah 1.0
tennyson 1.0
feardorcha 1.0
hermias 1.0
jyotirmayananda 1.0
szidonia 0.0
yehoshua 1.0
dongchu 1.0
bolek 1.0
gerdt 1.0
siddartha 1.0
kreisau 1.0
neeraja 0.0
nusrat 0.5555555555555556
sisebut 1.0
wolfert 1.0
marcellinus 1.0
raphew 1.0
moinul 1.0
veysel 1.0
corsica 1.0
goksenin 1.0
saerom 0.0
geran 0.0
gerat 1.0
raphel 1.0
hamdollah 1.0
ledger 1.0
liuvigild 1.0
masiela 0.0
yodit 0.0
antedios 1.0
giunta 1.0
abulhassan 1.0
helaina 0.0
jikki 0.0
piedad 0.0
helaine 0.0
hidanohana 1.0
ruperto 1.0
isesi-ankh 1.0
winlock 1.0
kheops 1.0
dalmazio 1.0
muirgel 0.0
carlinhos 1.0
chaochih 0.0
hermien 0.0
jibanananda 1.0
rexhai 1.0
bilarghu 1.0
mead 1.0
luella 0.0
mansurul 1.0
dickran 1.0
aoric 1.0
jitish 1.0
hallur 1.0
verissimo 1.0
wildcat 1.0
adusius 1.0
psyche 0.0
tapping 1.0
jikme 1.0
camden 1.0
yaphet 1.0
bolat 1.0
afouene 1.0
sydor 1.0
gerad 1.0
nermin 0.8181818181818182
wioletta 0.0
abayudaya 1.0
quispe 0.0
bolad 1.0
wartislaw 1.0
psycho 1.0
alamgir 1.0
adulakit 1.0
urairat 0.0
cumshewa 1.0
shepherd 1.0
rhatha 0.0
nusret 1.0
raphie 1.0
rekayi 1.0
layamon 1.0
adwaita 1.0
nebwawy 1.0
kyohei 1.0
jeconiah 1.0
alexon 1.0
waichiro 1.0
satrijos 0.0
mayavanathan 1.0
annett 0.0
meba 1.0
pindale 1.0
crowded 1.0
oralbay 1.0
moazzam 1.0
medrano 1.0
buddhabhadra 1.0
loolwa 0.0
irmtraud 0.0
meat 1.0
schneour 1.0
meas 1.0
pedestrian 1.0
mear 1.0
antwine 1.0
meav 0.0
crowder 1.0
dentaa 0.0
rexhep 1.0
13th 1.0
dickson 1.0
tochifuji 1.0
fergustus 1.0
meek 1.0
brizitka 0.0
chunghi 0.0
moosajee 1.0
medo 1.0
ramprasad 1.0
jameis 1.0
hallie 0.07692307692307693
lamyaa 0.0
dawee 1.0
gawain 1.0
etheldreda 0.0
akdun 1.0
alanah 0.0
kenzie 0.3333333333333333
medy 1.0
adalgott 1.0
polemocrates 1.0
bendor 1.0
lazeric 1.0
prableen 0.0
arvell 1.0
vilasrao 1.0
medb 0.0
meda 0.5
dakari 1.0
absamat 1.0
katsusada 1.0
nashad 1.0
meck 1.0
gilson 1.0
sivaranjani 0.0
meco 1.0
dawda 1.0
nashat 1.0
rimbert 1.0
hawksley 1.0
torodd 1.0
justinian 1.0
berguzar 0.0
deezer 1.0
hilgard 1.0
anaxagoras 1.0
alehana 1.0
mega 1.0
siyavaosh 1.0
alsate 1.0
megh 1.0
megg 0.0
devajyoti 1.0
marduk-bel-zeri 1.0
semsat 0.0
gadjo 1.0
odrisamer 1.0
trofimena 0.0
bohdana 0.0
zakaria 1.0
caerellius 1.0
kaoanaeha 0.0
mindell 0.0
vekenega 0.0
behanzin 1.0
dawes 1.0
bolden 1.0
potitus 1.0
cronier 1.0
dawen 1.0
s3rl 1.0
alanas 1.0
zivojin 1.0
jisaburo 1.0
meen 1.0
meem 1.0
mees 1.0
watermat 1.0
meer 1.0
tulinabo 1.0
arantzazu 0.0
houcine 1.0
yoshihito, 1.0
waterman 1.0
lislebone 1.0
joomyeong 1.0
fajsz 1.0
navruzbek 1.0
baudonivia 0.0
pujie 1.0
meic 1.0
sadatsuchi 1.0
deezle 1.0
mehr 0.7142857142857143
hetley 1.0
desara 0.0
hisyamudin 1.0
sucheep 1.0
vladimira 0.0
dolphin 1.0
jamele 1.0
jaabaali 1.0
jamell 1.0
vasundhara 0.0
ragnwi 0.0
mildred 0.0
gadir 1.0
mehi 1.0
meho 1.0
amherst 1.0
panaetius 1.0
pugazh 1.0
hermine 0.0
megu 0.0
marimar 0.0
megs 0.0
kodaganur 1.0
rintje 1.0
sanmao 0.0
abraham-joseph 1.0
kannappa 1.0
otieno 1.0
hermina 0.0
lyrikal 1.0
suhungmung 1.0
marimba 0.0
mekh 1.0
fevzi 1.0
nedelcho 1.0
rungravee 1.0
seaghan 1.0
khentkaus 0.0
siosaia 1.0
rozanne 0.0
bendix 1.0
woozy 1.0
glorianna 0.0
khwaja 1.0
gotskalk 1.0
helyette 0.0
glorianne 0.0
meka 0.3333333333333333
yajurvindra 1.0
meji 1.0
dawar 1.0
akinyelure 1.0
bendik 1.0
janneman 1.0
dawan 1.0
phonney 1.0
æthelgar 1.0
karredula 0.0
mejo 1.0
hermilo 1.0
reshmin 0.0
gadge 1.0
meir 0.9855072463768116
khwaju 1.0
jacynthe 0.0
harlean 0.0
khizer 1.0
glykeria 0.0
meja 0.5
hermila 0.0
helfrich 1.0
buliugu 1.0
buckshot 1.0
ljubomir 1.0
meme 1.0
james, 1.0
romney 1.0
jordanus 1.0
nummius 1.0
memi 1.0
dennenesch 0.0
memo 1.0
kidoh 1.0
tinatin 0.0
valiente 1.0
gaddo 1.0
sherrey 1.0
gedson 1.0
moriah 0.0
gadde 1.0
melt 1.0
gaddi 1.0
mely 0.0
morian 1.0
codjo 1.0
taghachar 1.0
shivesh 1.0
rouhollah 1.0
lucretius 1.0
mele 1.0
hallam 1.0
meli 0.8333333333333334
rianne 0.0
melo 1.0
gadel 1.0
morice 1.0
courttia 1.0
rianna 0.0
mell 0.6666666666666666
svatoslav 1.0
gader 1.0
noland 1.0
drahoslav 1.0
torolf 1.0
codie 1.0
kosen-rufu 1.0
rajabboy 1.0
mascarita 1.0
yanitzia 0.0
wopko 1.0
ravisankar 1.0
mela 0.25
raybon 1.0
geberic 1.0
jameon 1.0
meor 1.0
begtoghdi 1.0
debajit 1.0
meny 1.0
penumalli 1.0
nevzat 1.0
menz 1.0
euthalia, 0.0
sucheta 0.0
chembai 1.0
meni 1.0
chemban 1.0
meng 0.7105263157894737
syatilla 0.0
kleggie 1.0
nevzad 0.0
serengdongrub 1.0
vladimirs 1.0
rhinelander 1.0
meno 1.0
huseyin 1.0
vladimiro 1.0
afewerk 1.0
kubanychbek 1.0
mena 0.0
kuttamuwa 1.0
zavis 1.0
gunsel 0.0
theepan 1.0
zanjoe 1.0
lucjusz 1.0
wascoroni 1.0
lourdes 0.027777777777777776
jalaludin 1.0
bushido 1.0
walterina 1.0
zagorka 0.0
codey 1.0
trampled 1.0
bonacursus 1.0
baskar 1.0
nikephoritzes 1.0
morien 1.0
nenang 1.0
rajdeep 1.0
hallee 0.0
nahnatchka 0.0
halleh 0.0
sallust 1.0
norizan 1.0
gadao 1.0
norizam 1.0
loucheiz 1.0
kanadbak 1.0
cities 1.0
haller 1.0
kukkuripa 1.0
manikuntala 0.0
halley 0.5
goapele 0.0
professor 1.0
edorisi 1.0
deatrich 1.0
hajanirina 1.0
kataxenna 0.0
panayiotis 1.0
ernando 1.0
torolv 1.0
nasreen 0.0
tureiti 1.0
rockline 1.0
gotlieb 1.0
keshab 1.0
davyd 1.0
celino 1.0
wakeel 1.0
merz 1.0
mesa 0.5
wolfgar 1.0
agoston 1.0
cedomilj 1.0
zeidan 1.0
chanidapa 0.0
mesh 1.0
jamesy 1.0
calgary 0.0
uttama 1.0
shocker 1.0
merl 1.0
teruyuki 1.0
rokneddin 1.0
anwaar 1.0
celina 0.0
mbongeni 1.0
nekojiru 0.0
andriandravindravina 1.0
celine 0.0
meru 0.0
mert 1.0
behtash 1.0
shinjiro 1.0
vikrom 1.0
merv 1.0
corsino 1.0
tsehaiwork 0.0
lorenzetto 1.0
yasmeen 0.0
mera 0.0
albsuinda 0.0
bakshish 1.0
nuwan 1.0
mere 0.25
rheagan 0.0
keshar 1.0
meri 0.0
zaven 1.0
keshav 1.0
keaton 1.0
zauri 1.0
thoppil 1.0
dawud 1.0
aschlin 1.0
frederikke 0.0
jermell 1.0
hiwot 0.0
pubudu 1.0
dasarath 1.0
dawut 1.0
dakotsu 1.0
jagpreet 1.0
jordanne 0.0
maitama 1.0
meto 1.0
thembelani 1.0
kinoiki 0.0
morike 1.0
baldrick 1.0
dolphus 1.0
vratyas 1.0
saparmyrat 1.0
sivamani 1.0
hyland 1.0
finola 0.0
marilla 0.0
garton 1.0
meta 0.0
mete 1.0
shafeek 1.0
claggett 1.0
shafeeq 1.0
meti 1.0
fareisa 0.0
tracklacers 1.0
denton 1.0
ignazio 1.0
mews 0.0
minosuke 1.0
tatzates 1.0
gioachino 1.0
minhyong 1.0
mewa 1.0
zakarya 1.0
abdirizak 1.0
spira 1.0
vikram 1.0
jumpin 1.0
khashbaataryn 1.0
akeil 1.0
diodorus 1.0
ganauri 1.0
spiro 1.0
kenndal 1.0
cartimandua 0.0
jagabandhu 1.0
talluri 0.0
hermesianax 1.0
andonios 1.0
rianti 0.0
spiru 1.0
shamseddin 1.0
deanie 0.0
olufemi 1.0
akasya 0.0
malkocoglu 1.0
faker 1.0
sisinio 1.0
maganbhai 1.0
tumusiime 1.0
musashiyama 1.0
dobrica 1.0
rated-rko 1.0
wooky 1.0
harlene 0.0
spike 1.0
woolf 1.0
wheelock 1.0
totchtawan 1.0
pirimi 1.0
lugalanda 1.0
pongchanok 0.0
marilou 0.0
nuvia 0.0
tomokatsu 1.0
vidyapati 1.0
tremmell 1.0
dugald 1.0
bel-ibni 1.0
artosis 1.0
osceola 0.5
vijayamitra 1.0
iasmin 1.0
jekalyn 0.0
oreoluwa 0.0
æthelsige 1.0
sokrat 1.0
laimbu 1.0
prayong 1.0
deanna 0.0
pompiliu 1.0
deanne 0.0
elfried 1.0
chiswell 1.0
charalampos 1.0
amateur 1.0
mangammal 0.0
rirette 0.0
kodama 1.0
tirukkodikaval 1.0
taiguara 1.0
jumpei 1.0
pompilio 1.0
frunze 1.0
kamerion 1.0
keshia 0.0
lugenia 0.0
jyotindra 1.0
elfrida 0.0
thankachan 1.0
benvenida 0.0
nanditha 0.0
akeem 1.0
akeel 1.0
mezz 1.0
jyotirindranath 1.0
karthigesu 1.0
parasite 1.0
piripi 1.0
nurmyrat 1.0
tuliameni 1.0
virchand 1.0
kyokutenho 1.0
baltazar 1.0
desvonde 1.0
ansanus 1.0
apiaguaiki 1.0
awashonks 0.0
herculine 0.0
kaouthar 0.0
caziel 1.0
reishin 1.0
dunquat 1.0
polyclitus 1.0
dobrina 0.0
yochi 1.0
sama’ila 1.0
keshon 1.0
jordanes 1.0
echecratides 1.0
agosti 1.0
beneil 1.0
kavithalaya 1.0
rozanna 0.0
nashil 1.0
yangervis 1.0
emperor 1.0
neehar 1.0
khenpo 1.0
fakhruddin 1.0
trichy 1.0
alipate 1.0
quirin 1.0
argebad 1.0
eanflæd 0.0
seohyun 0.0
dawon 1.0
jordanco 1.0
insirah 0.0
alamin 1.0
antoninho 1.0
tricia 0.0
kidar 1.0
am'aq 1.0
dawna 0.0
leondino 1.0
aranzazu 0.0
kidan 0.0
srilamanthula 1.0
gaizka 1.0
egidijus 1.0
pacharo 1.0
olvir 1.0
tamilaruvi 1.0
modjeska 0.0
machani 1.0
dawnn 0.0
yamanashi 1.0
bokeh 1.0
yathreb 0.0
charice 0.0
kunisada 1.0
thongkhosiem 1.0
pambatti 1.0
dawne 0.0
aahana 0.0
abdulmecid 1.0
perfect 1.0
tawatha 0.0
lorentzos 1.0
dinakshie 0.0
babubhai 1.0
jordanis 1.0
greville 1.0
cameahwait 0.0
avanthika 0.0
kohndo 1.0
jameer 1.0
heisuke 1.0
sofonisba 0.0
dawie 1.0
pachara 1.0
dawid 1.0
khenut 0.0
jameel 1.0
ditheko 1.0
keshub 1.0
hacran 1.0
khabib 1.0
megingoz 1.0
keshto 1.0
muneshine 1.0
matoonas 1.0
gjyste 0.0
14th 1.0
braddley 1.0
kiddu 1.0
kiddo 1.0
kanchana 0.2
morito 1.0
ashtray 1.0
bhoothath 1.0
zsiga 1.0
norikatsu 1.0
morits 1.0
thutmose 1.0
jenefer 0.0
moritz 1.0
kiddy 1.0
sallyann 0.0
marilyn 0.020618556701030927
shanudrie 0.0
kidda 1.0
æthelwulf 1.0
mahammatkodir 1.0
morita 1.0
enwer 1.0
narcissister 0.0
zoumana 1.0
yanelis 0.0
illustrius 1.0
dawit 0.8888888888888888
nivard 1.0
khensa 0.0
zlil 1.0
hammett 1.0
erediauwa 1.0
tricky 1.0
rouxinol 1.0
fadıl 1.0
boualem 1.0
ainsworth 1.0
bokar 1.0
manorama 0.0
nashla 0.0
keshri 1.0
carpelan 1.0
pearle 0.0
kukrit 1.0
nasiba 0.0
chaitanyamoy 1.0
kameisha 0.0
phelan 1.0
musoyama 1.0
tokushoryu 1.0
phalaris 1.0
enzio 1.0
lovefoxxx 0.0
ruudolf 1.0
mattathias 1.0
nasibu 1.0
yozuca 0.0
triana 0.0
ataus 1.0
geertruydt 0.0
bogusz 1.0
hegias 1.0
ataur 1.0
kutlay 1.0
pearly 0.0
bonar 1.0
liadh 0.0
æthelwynn 1.0
ataui 0.0
kraft 1.0
zawgyi 1.0
gridley 1.0
d'manti 0.0
bhupesh 1.0
rymer 1.0
farrokh 1.0
naganori 1.0
zabiullah 1.0
mirzadeh 1.0
alvanley 1.0
siddarth 1.0
palauni 1.0
shernyl 1.0
amritlal 1.0
caranus 1.0
sallyanne 0.0
abner 1.0
kraig 1.0
adgandestrius 1.0
bonda 1.0
dimitar 1.0
moriya 0.0
keoloewaakamauaua 1.0
galfred 1.0
gwgon 1.0
davidge 1.0
josane 0.0
dempsey 1.0
gerasimos 1.0
tjodalv 1.0
okomfo 1.0
zidane 1.0
garretson 1.0
labarna 1.0
kandace 0.0
sunuhi 1.0
dounia 0.0
grandmaster 1.0
vinodini 0.0
sarvey 1.0
andrievs 1.0
abdulkader 1.0
heiða 0.0
boniface 1.0
saniya 0.0
wenxiu 0.0
bonifaci 1.0
hayuya 1.0
aramatle-qo 1.0
eloyse 0.0
gracyanne 0.0
doveman 1.0
beroul 1.0
siberian 0.0
dionibel 1.0
odafa 1.0
haloti 1.0
lotfollah 1.0
atara 0.0
keheliya 1.0
ledell 1.0
zayed 1.0
gwarsum 1.0
chittenden 1.0
jeane 0.14285714285714285
silvan 1.0
gerundino 1.0
kambamba 1.0
jeana 0.0
weverton 1.0
gervaise 1.0
amador 1.0
skipper 1.0
liaki 1.0
bencho 1.0
jeani 0.0
m.o.p. 1.0
amadou 1.0
gesya 0.0
atari 1.0
wai-lim 1.0
sureesh 1.0
hyam 1.0
jeans 1.0
masabumi 1.0
rebeca 0.0
tymberlee 0.0
omayra 0.0
jeany 0.0
deendayal 1.0
doane 1.0
ataru 0.0
maximiano 1.0
riperata 0.0
inaba 1.0
prajapati 1.0
govindananda 1.0
pontormo 1.0
voyle 1.0
nasief 1.0
abdulkadir 1.0
sarthak 1.0
dimiter 1.0
andrieus 1.0
garnell 1.0
sholban 1.0
sokoni 1.0
telisha 0.0
christijan 1.0
inaam 0.0
liaka 1.0
mamatha 0.0
dlux 1.0
eville 1.0
odail 1.0
zayra 0.0
amadio 1.0
klaudio 1.0
sailadhar 1.0
sarvar 1.0
amadis 1.0
mfon 0.5
gibrian 1.0
seicho 1.0
seichi 1.0
liana 0.0
klaudia 0.0
tamenaga 1.0
samprati 1.0
mischa 0.8636363636363636
sanigaram 1.0
liane 0.0
odain 1.0
huzziya 1.0
ariovistus 1.0
kenyon 1.0
liang 0.7733333333333333
odair 1.0
quesalid 1.0
tichina 0.0
yogan 1.0
laredo 1.0
klaudjo 1.0
jaishankar 1.0
raichand 1.0
slade 1.0
hayuma 1.0
photinos 1.0
atama 0.0
gwynfryn 1.0
yosimar 1.0
septimus 1.0
krant 1.0
silver 0.8823529411764706
gujjar 1.0
kolyan 1.0
chandrakala 0.0
blowfly 1.0
mansaku 1.0
jearl 0.5
shumaila 0.0
kiyanilie 1.0
saeroen 1.0
matviy 1.0
silvie 0.0
athesia 0.0
hemma 0.0
aubrayo 1.0
marinho 1.0
karpion 1.0
silvia 0.00641025641025641
boothby 1.0
toufique 1.0
ruaan 1.0
atanu 1.0
gesta 1.0
hemmo 1.0
osinachi 0.0
sreyashi 0.0
akgul 0.0
akgun 1.0
crista 0.0
tinotenda 1.0
pearse 1.0
hyde 1.0
sukhjinder 1.0
ataol 1.0
rappani 1.0
encore! 0.0
cristi 0.3333333333333333
paraemheb 1.0
lolotte 0.0
suleyman 1.0
smasher 1.0
sanita 0.0
jinah 0.0
cristo 1.0
democrates 1.0
irmin 1.0
pralhad 1.0
abippus 1.0
gagik 1.0
cristy 0.0
nachimi 0.0
du'aine 1.0
sanite 0.0
nectanebo 1.0
zornitsa 0.0
harland 1.0
aleksandre 1.0
amadeo 1.0
bryheem 1.0
zerach 1.0
aleksandra 0.014705882352941176
ozalp 1.0
ifrish 1.0
anatjari 1.0
hemky 1.0
tuku'aho 1.0
josaia 1.0
vyachko 1.0
aleksandro 1.0
pokklaw 1.0
jinbo 1.0
whelan 1.0
amadee 1.0
marinka 0.0
aleksandrs 1.0
marinko 1.0
krass 1.0
vajubhai 1.0
cummin 1.0
itabari 0.0
thonlula 0.0
amschel 1.0
ashwin 1.0
silvio 1.0
ndabazinhle 1.0
balwinder 1.0
rzepicha 0.0
fialho 1.0
siamand 1.0
matvei 1.0
hubertas 1.0
vaibhavi 0.0
silviu 1.0
jithan 1.0
rokonicha 1.0
anayampatti 1.0
sayeste 0.0
jincy 0.0
beremundo 1.0
matvey 1.0
mynampally 1.0
mouaouia 1.0
rebeka 0.0
itzamar 0.0
vaidyanatha 1.0
sembiyan 0.0
pollyins 1.0
hinemoana 0.0
liati 0.0
agathosthenes 1.0
hemin 1.0
alajos 1.0
yonason 1.0
ozaki 1.0
kraus 1.0
atake 1.0
punaloor 1.0
staffan 1.0
photinus 1.0
geidar 1.0
stocker 1.0
dounne 0.0
garnett 0.8181818181818182
minute 1.0
lundon 0.0
dugary 1.0
judson 1.0
ubashi 1.0
minusu 1.0
gunvor 0.0
jinen 1.0
sotion 1.0
marinne 0.0
akhandanand 1.0
yokozuna 1.0
sidhant 1.0
shahzada 1.0
saadia 0.8
hieronymus 1.0
nasiru 1.0
bajirao 1.0
kirmen 1.0
jalaleddin 1.0
crisol 0.0
topgunn 1.0
kadyrbek 1.0
henio 1.0
shopping 1.0
goodness 1.0
silulu 0.0
